indroea,lugar,comentario,serv,suprest,suprcnc,hoja_id,alti,altimax,naa,naam,naai,num_cuenca,muni_id,xutm,yutm,xutm30,yutm30,long,lat,longwgs84,latwgs84,observ1,xetrs89,yetrs89,cod_saih,demarcacion
7043,MINATEDA                           ,INT 1992                                                              ,0,1160,1160,868,356.0,1355.0,51,58,18,7032,2037,618979,4251392,618980,4251390,-13815,382408,-13819,382404,,618870,4251183,03M01A1,SEGURA
7044,"PILAR, LA                          ",INT 1947                                                              ,0,410,518,911,425.0,,6,16,5,7037,30017,609543,4223313,609576,4223313,-14459,380901,-14504,380857,,609465,4223106,,SEGURA
7045,SANTOMERA (AGUAS ABAJO EMBALSE)    ,INT 1971                                                              ,0,135,172,913,68.0,1261.0,12,17,5,7068,30901,667810,4218347,667810,4218360,-10510,380548,-10515,380544,,667699,4218152,,SEGURA
7046,"VIDA, LA                           ",INT 1917                                                              ,0,596,14936,867,500.0,,5,5,0,7018,2086,573429,4250170,573533,4249967,-20933,382346,-20937,382342,,573422,4249760,,SEGURA
7047,CEHEGIN                            ,INT 1928                                                              ,0,518,518,911,550.0,,14,13,0,7037,30017,608261,4221318,602550,4218040,-14553,380757,-14557,380753,,602439,4217833,,SEGURA
7048,ALHAMA                             ,INT 1928                                                              ,0,2774,3390,954,190.0,,15,15,0,7064,30008,642908,4186524,642500,4185320,-12235,374851,-12240,374847,,642389,4185112,,SEGURA
7049,MINAS                              ,INT 1931                                                              ,0,2668,14936,868,315.0,,11,12,0,7026,2037,614518,4244713,614518,4244713,-14123,382033,-14127,382029,,614407,4244506,,SEGURA
7050,LIETOR                             ,INT 2009                                                              ,0,577,2395,842,538.0,1797.0,27,27,8,7031,2044,590374,4266695,590375,4266695,-15747,383236,-15751,383232,                                                                                                    ,590264,4266488,,SEGURA
7051,MORATALLA                          ,INT 1928                                                              ,0,238,337,890,470.0,1699.0,6,6,0,7035,30028,600964,4229896,600965,4229960,-15048,381238,-15053,381234,,600854,4229753,,SEGURA
7052,LUZ DEL QUIPAR                     ,INT 1920                                                              ,0,464,835,910,710.0,,6,6,0,7039,30015,597647,4210493,597650,4210470,-15314,380210,-15319,380206,,597539,4210262,,SEGURA
7053,SALIDA DE LOS ALMADENES            ,INT 1919                                                              ,0,7230,14936,890,210.0,,6,6,0,7038,30019,632011,4233305,626500,4233500,-12930,381415,-12934,381410,,626389,4233292,,SEGURA
7055,TAIBILLA (LLANO DE LA VIDA)        ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,596,596,867,629.0,,22,20,0,7021,2042,573523,4249943,573523,4249943,-20929,382339,-20934,382334,LOS DATOS DE 2016-17 SON PROVISIONALES PENDIENTES DE REVISION                                       ,573412,4249736,04A01A1,SEGURA
7057,"GALLEGO, EL                        ",OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,2185,14936,867,450.0,2081.0,53,53,16,7024,2030,586298,4251842,586298,4251842,-20042,382436,-20046,382432,                                                                                                    ,586187,4251635,04A04A1,SEGURA
7062,OJOS                               ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,8557,14936,912,118.0,2081.0,34,34,4,7046,30031,645597,4223875,645597,4223875,-12018,380901,-12023,380857,,645486,4223667,02A02A1,SEGURA
7063,CONTRAPARADA                       ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,9600,14936,912,60.0,2081.0,53,53,10,7054,30027,656894,4208581,656894,4208581,-11246,380039,-11251,380034,LOS DATOS DE 2013-14 Y 2015-16 SON PROVISIONALES PENDIENTES DE REVISION                             ,656783,4208373,01A01A1,SEGURA
7064,BENIEL                             ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,13478,14936,913,30.0,,51,50,14,7069,30010,675051,4213241,675051,4213241,-10018,380258,-10022,380253,LOS DATOS DE 2011-12 SON PROVISIONALES PENDIENTES DE REVISION                                       ,674940,4213033,07A01A1,SEGURA
7067,"MENJU, EL                          ",INT 1986                                                              ,0,8045,14936,891,150.0,2081.0,17,17,12,7044,30019,639092,4231536,639100,4231450,-12440,381313,-12444,381309,,638989,4231242,,SEGURA
7070,DESAGÜE DE LA PEDRERA              ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,0,64,65,913,21.0,,19,19,1,7990,3080,686528,4215771,686528,4215771,-5225,380411,-5230,380407,LOS DATOS DE 2008-09 Y 2011-12 SON PROVISIONALES PENDIENTES DE REVISION                             ,686417,4215563,07C09C1,SEGURA
7102,TAIBILLA (APORTACIONES AL AZUD)    ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,0,376,596,888,810.0,2081.0,43,42,1,7021,2055,563640,4231841,563640,4231841,-21622,381354,-21627,381350,LOS DATOS DE 2013-14 SON PROVISIONALES PENDIENTES DE REVISION                                       ,563528,4231634,,SEGURA
7112,CALASPARRA (NUEVA)                 ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,5687,14936,890,268.0,,18,18,2,7036,30013,613774,4234619,613774,4234619,-14159,381506,-14204,381502,,613663,4234412,03A03A1,SEGURA
7117,BLANCA                             ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,8486,14936,891,154.0,,14,14,0,7046,30011,642176,4227131,642176,4227131,-12236,381049,-12241,381045,,642065,4226923,02A04A1,SEGURA
7121,RINCON DE BENISCORNIA              ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,9741,14936,934,45.0,,16,15,0,7054,30027,661141,4205936,661141,4205936,-10954,375910,-10959,375906,LOS DATOS DE 2011-12 Y 2013-14 SON PROVISIONALES PENDIENTES DE REVISION                             ,661030,4205728,01A02A1,SEGURA
7124,CAMARILLAS (DESEMBALSE)            ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,2430,2395,890,311.0,,16,16,2,7033,2037,617005,4242511,617005,4242511,-13942,381921,-13946,381916,LOS DATOS DE 2013-14 SON PROVISIONALES PENDIENTES DE REVISION                                       ,616894,4242304,03R04A1,SEGURA
7125,REGUERON                           ,INT 1973                                                              ,0,3230,3390,933,60.0,,24,24,14,7066,30030,658304,4200821,658300,4200840,-11155,375626,-11159,375622,,658189,4200632,01O05A1,SEGURA
7128,ORIHUELA (PASARELA SALESAS)        ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,0,13651,14936,913,27.0,,8,7,0,7069,3099,679901,4217352,679901,4217352,-5656,380508,-5700,380503,LOS DATOS DE 2008-09 SON PROVISIONALES PENDIENTES DE REVISION                                       ,679790,4217144,,SEGURA
7129,ROJALES (NUEVA)                    ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,14331,14936,914,9.0,,14,14,0,7071,3113,700655,4218628,700655,4218628,-4243,380533,-4247,380529,,700544,4218420,07R06A1,SEGURA
7137,PUENTE DEL BAYO                    ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,5137,14936,890,300.0,,16,14,2,7034,30013,614706,4238514,614706,4238514,-14119,381712,-14123,381708,LOS DATOS DE 2012-13 Y 2016-17 SON PROVISIONALES PENDIENTES DE REVISION                             ,614595,4238307,03A02A1,SEGURA
7158,BENEJUZAR                          ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,14267,14936,914,15.0,,16,14,2,7071,3024,688499,4216842,688499,4216842,-5103,380445,-5108,380440,LOS DATOS DE 2016-17 SON PROVISIONALES PENDIENTES DE REVISION                                       ,688388,4216634,07R04A1,SEGURA
7164,ALQUERIAS                          ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,13274,14936,913,33.0,,16,15,1,7067,30030,671831,4209221,671831,4209221,-10234,380050,-10238,380045,,671720,4209013,07R02A1,SEGURA
7165,JACARILLA                          ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,14254,14936,913,17.0,,27,26,8,7071,3080,686859,4216191,686859,4216191,-5211,380425,-5216,380420,,686748,4215983,07A03A1,SEGURA
7167,"MENJU, EL                          ",OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,8015,14936,891,180.0,,16,15,1,7044,30019,638814,4231693,638814,4231693,-12451,381319,-12456,381314,LOS DATOS DE 2015-16 SON PROVISIONALES PENDIENTES DE REVISION                                       ,638703,4231485,02A03A1,SEGURA
7168,"PLIEGO, RIO EN MULA                ",,1,257,276,912,280.0,,5,4,0,7050,30029,631966,4209109,631966,4209109,-12948,380110,-12952,380106,,631855,4208901,01O02A1,SEGURA
7169,"MULA, RIO                          ",,1,596,647,912,178.0,,5,4,0,7053,30004,643656,4210638,643656,4210638,-12148,380153,-12152,380149,,643545,4210430,01O03A1,SEGURA
7170,"MUNDO, RIO EN LIETOR               ",,1,576,2395,842,538.0,,5,4,0,7031,2044,590375,4266695,590375,4266695,-15747,383236,-15751,383232,,590264,4266487,03A05A1,SEGURA
7171,TAIBILLA (AGUAS BAJAS)             ,,1,594,596,867,523.0,,5,4,0,7021,2042,573556,4249841,573556,4249841,-20928,382335,-20932,382331,,573445,4249634,04A01A2,SEGURA
7172,TAIBILLA (CRECIDAS)                ,,1,594,596,867,523.0,,5,4,0,7021,2042,573556,4249841,573556,4249841,-20928,382335,-20932,382331,,573445,4249634,04A01A3,SEGURA
7173,"NORIAS, LAS                        ",,1,13311,14936,913,28.0,,5,4,0,7069,3099,675530,4213916,675530,4213916,-5958,380319,-5958,380319,,675419,4213708,07A05A1,SEGURA
7174,ORIHUELA                           ,,1,13612,14936,913,33.0,,5,4,0,7069,3099,678097,4216458,678097,4216458,-5810,380440,-5815,380435,,677986,4216250,07C03A2,SEGURA
7175,MANZANO Y FERRER                   ,,1,14088,14936,913,22.0,,5,4,0,7069,3099,684332,4217489,684332,4217489,-5354,380509,-5358,380504,,684221,4217281,07R03A1,SEGURA
7176,FORMENTERA                         ,,1,14264,14936,914,12.0,,5,5,0,7071,3034,698006,4217659,698006,4217659,-4433,380504,-4437,380460,LOS DATOS DE 2016-17 SON PROVISIONALES PENDIENTES DE REVISION                                       ,697895,4217451,07R05A1,SEGURA
7177,TINAJON                            ,,1,130,161,912,,,4,4,0,7047,30040,651302,4223093,651302,4223093,-11625,380833,-11629,380828,,651191,4222885,02O03A1,SEGURA
7178,CALASPARRA                         ,INT 2018                                                              ,0,5647,14936,890,,,2,2,0,7036,30013,613775,4234619,613775,4234619,-14159,381506,-14204,381502,,613664,4234412,03A03A2,SEGURA
7183,SALABOSQUE                         ,,1,3360,3390,934,,,4,4,0,7066,30030,663134,4201837,663134,4201837,-10836,375656,-10841,375651,,663023,4201629,05A01A1,SEGURA
7628,AZUD DE LOS HUERTOS                ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,13639,14936,913,25.0,,26,25,3,7069,3099,678020,4216326,678020,4216326,-5814,380436,-5817,380431,,677909,4216118,07C03A1,SEGURA
7821,MURCIA (AZUD MALECON)              ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,9578,14936,934,45.0,,13,13,0,7054,30030,663695,4205370,663695,4205370,-10810,375850,-10815,375846,,663584,4205162,01A03A1,SEGURA
7850,AZUD DE LIETOR                     ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,581,2395,842,530.0,,13,12,0,7031,2044,591930,4265921,591930,4265921,-15643,383211,-15647,383206,LOS DATOS DE 2011-12 Y 2013-14 SON PROVISIONALES PENDIENTES DE REVISION                             ,591819,4265713,03R03A1,SEGURA
7863,CONTRAPARADA (PRESA)               ,OBTENCION DE DATOS DIARIOS SEGUN DIA HIDROLOGICO (8 A 8)              ,1,9528,14936,933,55.0,,13,13,0,7054,30030,656570,4207015,656570,4207015,-11301,375948,-11305,375944,LOS DATOS DE 2015-16 SON PROVISIONALES PENDIENTES DE REVISION                                       ,656459,4206807,01R01A2,SEGURA
7905,TALAVE (EMBALSE)                   ,INT 1928                                                              ,0,753,2395,842,550.0,,3,3,0,7031,2044,599231,4263204,599000,4263000,-15143,383040,-15147,383036,,598890,4262793,,SEGURA
7919,"CIERVA, LA (CAÑON)                 ",SIN DATOS                                                             ,0,172,647,912,297.0,,0,0,0,7049,30029,632800,4213730,632800,4213730,-12911,380339,-12915,380335,,632689,4213522,,SEGURA
3001,PERALEJOS DE LAS TRUCHAS           ,,1,410,71364,539,1143.0,1920.0,76,76,44,3003,19216,590482,4494462,590482,4494462,-15551,403543,-15555,403539,,590373,4494253,,TAJO
3002,"PAULAR, EL                         ",,1,42,983,483,1270.0,2430.0,55,54,37,3071,28120,425430,4522276,425430,4522276,-35305,405051,-35309,405047,,425321,4522069,,TAJO
3003,LORANCA DE TAJUÑA                  ,,1,1545,2601,561,666.0,1367.0,55,55,41,3139,19160,492001,4478545,492001,4478545,-30540,402725,-30544,402720,,491892,4478337,,TAJO
3004,PUENTE TABOADA                     ,,1,349,983,484,1030.0,,10,9,0,3071,28063,439418,4532765,439418,4532765,-34311,405635,-34316,405631,,439309,4532558,,TAJO
3005,TRILLO                             ,,1,3253,71364,512,720.0,1920.0,79,88,53,3023,19291,535097,4505319,535097,4505319,-23505,404150,-23509,404146,DATOS MODIFICADOS DE 04/1999 Y 10/1999 RESPECTO A PUBLICADOS (ANUARIO 2012-13)                      ,534988,4505111,,TAJO
3006,ENTREPEÑAS                         ,INT 1980                                                              ,0,3829,71364,562,644.0,1920.0,45,53,8,3029,19245,521090,4482560,521090,4482560,-24504,402934,-24508,402930,,520981,4482352,,TAJO
3007,BOLARQUE                           ,INT 1980                                                              ,0,7402,71364,562,620.0,1920.0,65,75,2,3057,19022,515515,4468205,515515,4468205,-24902,402149,-24907,402145,,515406,4467997,,TAJO
3008,ZORITA                             ,INT 1980                                                              ,0,7452,71364,561,590.0,1920.0,23,23,0,3057,19335,508820,4466625,508820,4466625,-25346,402058,-25350,402054,,508711,4466417,,TAJO
3009,ALMOGUERA                          ,INT 1980                                                              ,0,7750,71364,584,574.0,1920.0,23,23,0,3059,19021,506680,4460670,506680,4460670,-25517,401745,-25521,401741,,506571,4460462,,TAJO
3010,AÑOVER                             ,SIN DATOS                                                             ,0,21086,71364,630,591.0,,0,3,0,3149,45014,434755,4426845,434755,4426845,-34551,395919,-34555,395915,,434645,4426637,,TAJO
3011,ARANJUEZ                           ,INT 1985                                                              ,0,9340,71364,605,490.0,1920.0,50,50,14,3067,28013,449595,4432930,449595,4432930,-33527,400240,-33531,400236,,449485,4432722,,TAJO
3012,"PORTUSA, LA                        ",,1,27159,71364,628,430.0,2430.0,56,56,39,3179,45003,397740,4413445,398987,4415885,-41144,395151,-41149,395147,,398877,4415678,,TAJO
3014,PUENTE ALGODOR                     ,,1,23065,71364,629,462.0,,12,11,0,3157,45102,425661,4419621,425661,4419621,-35211,395522,-35216,395518,,425551,4419414,,TAJO
3015,TALAVERA                           ,INT 2013                                                              ,0,33849,71364,627,366.0,2430.0,71,79,17,3239,45165,344978,4424477,344978,4424477,-44853,395720,-44858,395716,,344868,4424270,,TAJO
