indroea;lugar;comentario;serv;suprest;suprcnc;hoja_id;alti;altimax;naa;naam;naai;num_cuenca;muni_id;xutm;yutm;xutm30;yutm30;long;lat;longwgs84;latwgs84;observ1;observ2;observ3;observ4;observ5;xetrs89;yetrs89;cod_saih
4256;MERIDA                             ;INT 1982                                                              ;0;119;90;777;215;543;8;8;0;4111;6083;731828;4312250;211675;4314110;-61933;385540;-61938;385536;;;;;;211566;4313904;
4257;MIRANDILLA                         ;;1;228;366;752;255;;64;70;0;4113;6084;734825;4327759;215689;4329393;-61709;390400;-61714;390356;CG 2005-10 Y DATOS 2010-11 PROVISIONALES. FIABILIDAD ESCASA CG 2013-14 PARA VALORES ELEVADOS        ;;;;;215580;4329187;
4261;PUEBLA DE DON RODRIGO              ;;1;22580;66889;757;457;;11;11;0;4045;13068;363186;4329449;363186;4329449;-43456;390610;-43501;390606;LOS DATOS DE 2010-11, 2018-19 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                   ;;;;;363076;4329242;CR2-01
4262;HELECHOSA                          ;;1;579;939;709;475;;11;11;0;4054;6062;350566;4360653;350566;4360653;-44406;392254;-44411;392250;LOS DATOS DE 2010-11, 2016-17 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                   ;;;;;350456;4360446;CR2-02
4263;ANCHURAS                           ;;1;197;199;709;474;;11;11;0;4055;13017;343478;4368577;343478;4368577;-44909;392707;-44913;392702;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;343368;4368370;CR2-03
4264;SEVILLEJA                          ;;1;163;163;708;439;;11;11;0;4057;45162;329944;4369292;329944;4369292;-45835;392721;-45840;392716;LOS DATOS DE 2009-10, 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                   ;;;;;329834;4369085;CR2-04
4266;ORELLANA                           ;;1;26125;66889;779;279;;11;11;0;4065;6097;280075;4318330;280075;4318330;-53220;385909;-53225;385904;LOS DATOS DE 2010-11, 2016-17, 2018-19 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION          ;;;;;279965;4318124;CR2-06
4267;COLADA                             ;;1;660;660;833;441;;11;11;0;4069;14008;324809;4268272;324809;4268272;-50037;383242;-50041;383238;DATOS 2010-11, 2019-20 PROVIS. PENDIENTES DE REVISION. DATOS MODIFICADOS 2011-12 (ANUARIO 13-14     ;;;;;324699;4268066;CR2-07
4268;GUADAMATILLA                       ;;1;1676;8511;807;374;;7;6;0;4066;14008;311949;4283172;311949;4283172;-50942;384036;-50947;384031;LOS DATOS DE 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;311839;4282966;CR2-08
4269;GUADALMEZ                          ;;1;2856;2863;807;354;;11;11;0;4071;13046;328650;4287436;328650;4287436;-45815;384306;-45820;384302;LOS DATOS DE 2010-11, 2011-12, 2018-19Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION           ;;;;;328540;4287230;CR2-09
4270;SERENA (ESTERAS)                   ;;1;626;629;781;377;;7;7;0;4077;6057;332637;4305230;332637;4305230;-45546;385246;-45550;385241;LOS DATOS DE 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;332527;4305024;CR2-10
4271;SERENA (GUADALEMAR)                ;;1;324;828;756;444;;10;8;0;4079;6125;328897;4323558;328897;4323558;-45837;390237;-45842;390233;LOS DATOS DE 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;328787;4323351;CR2-11
4272;SERENA (SIRUELA)                   ;;1;352;353;756;447;;10;9;0;4080;6125;331639;4320226;331639;4320226;-45640;390051;-45645;390047;LOS DATOS DE 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;331529;4320019;CR2-12
4273;ZUJAR                              ;;1;7640;8511;780;279;;11;11;0;4082;6028;284013;4309932;284013;4309932;-52927;385440;-52932;385435;LOS DATOS DE 2009-10, 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                   ;;;;;283903;4309726;CR2-13
4274;CAMPANARIO                         ;;1;467;467;779;292;;7;7;0;4083;6028;277449;4306429;277449;4306429;-53355;385240;-53400;385236;LOS DATOS DE 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;277339;4306223;CR2-14
4276;SIERRA BRAVA                       ;;1;240;240;731;288;;11;11;0;4087;10112;270642;4339721;270642;4339721;-53918;391033;-53923;391029;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;270532;4339515;CR2-16
4277;RUECAS (AZUD)                      ;;1;152;1865;731;326;;6;6;0;4086;10109;280583;4344498;280583;4344498;-53230;391317;-53235;391313;LOS DATOS DE 2010-11 SON PROVISIONALES PENDIENTES DE REVISION                                       ;;;;;280473;4344292;CR2-17
4278;ALCOLLARIN                         ;;1;124;358;731;306;;10;9;0;4091;10009;263545;4347411;263545;4347411;-54423;391435;-54428;391431;LOS DATOS DE 2010-11 Y 2018-19 SON PROVISIONALES PENDIENTES DE REVISION                             ;;;;;263435;4347205;CR2-18
4279;HERNAN CORTES                      ;;1;1715;1865;753;249;;11;11;0;4092;6044;248102;4324592;248102;4324592;-55436;390200;-55441;390156;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;247993;4324386;CR2-19
4280;CRUCES, LAS                        ;;1;455;455;778;248;;11;11;0;4094;6082;246177;4315529;246177;4315529;-55544;385705;-55549;385700;LOS DATOS DE 2010-11, 2016-17 Y 2019-20 SON PROVISIONALES PENDIENTES DE REVISION                    ;;;;;246067;4315323;CR2-20
4281;GOLONDRON                          ;;1;850;872;778;249;;11;9;0;4096;6044;240999;4309250;240999;4309250;-55910;385336;-55915;385331;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;240890;4309044;CR2-21
4282;MIAJADAS                           ;;1;557;588;753;270;;11;11;0;4098;10121;241199;4339039;241199;4339039;-55943;390941;-55947;390937;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;241090;4338833;CR2-22
4283;SANTA AMALIA                       ;;1;575;588;753;239;;11;11;0;4098;6120;755560;4322696;236048;4322973;-60254;390055;-60259;390051;LOS DATOS DE 2009-10, 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                   ;;;;;235939;4322767;CR2-23
4284;CERROS VERDES                      ;;1;110;110;778;248;;11;11;0;4931;6060;748064;4320705;228437;4321480;-60808;385958;-60813;385954;LOS DATOS DE 2010-11 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;228328;4321274;CR2-24
4285;ENCINASOLA                         ;;1;673;791;895;231;;9;8;0;4153;21031;682475;4223101;156573;4228311;-65505;380812;-65510;380808;LOS DATOS DE 2018-19 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                            ;;;;;156464;4228107;CR3-01
4286;CHARCO DE LOS POLLOS               ;;1;48563;66889;775;158;;7;6;0;4142;6015;669813;4301607;149046;4307562;-70236;385047;-70241;385042;LOS DATOS DE  2016-17 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                           ;;;;;148938;4307357;CR2-55
4287;VALDEJUDIOS                        ;;1;32;64;633;852;;7;6;0;4010;16901;522561;4425357;522561;4425357;-24409;395839;-24413;395834;LOS DATOS DE  2016-17 Y 2019-20 SON PROVISIONALES, PENDIENTES DE REVISION                           ;;;;;522451;4425149;CR1-25
4904;VILLARRUBIA                        ;;1;10319;66889;737;628;;45;54;9;4024;13096;449408;4339220;449408;4339220;-33509;391200;-33514;391156;LOS DATOS DE 2009-10, 2010-11 Y 2019-20 SON PROVISIONALES PENDIENTES DE REVISION                    ;;;;;449297;4339013;CR1-24
4906;ATAJADERO                          ;INT 1946                                                              ;0;1107;66889;762;690;;24;33;0;4001;13019;497500;4323318;497500;4323318;-30144;390330;-30149;390326;;;;;;497389;4323110;
4908;VILLARTA DE LOS MONTES             ;INT 1931                                                              ;0;22459;66889;757;438;;8;18;0;4045;13068;357321;4334460;357321;4334460;-43904;390849;-43908;390845;;;;;;357211;4334253;
4909;ZUACORTA                           ;INT 1931                                                              ;0;1817;66889;760;610;;18;28;0;4001;13039;450946;4331923;450946;4331923;-33403;390804;-33408;390760;;;;;;450835;4331716;
4910;HELECHOSA                          ;INT 1931                                                              ;0;23139;66889;708;440;;8;11;0;4051;6062;333561;4358270;333561;4358270;-45554;392126;-45559;392122;;;;;;333451;4358063;
4911;VALMAYOR                           ;INT 1960                                                              ;0;98;66889;756;335;772;10;9;0;4065;6127;311373;4336311;311373;4336311;-51058;390918;-51103;390913;;;;;;311263;4336104;
4912;TABLA DE LA GUARRILLA              ;INT 1918                                                              ;0;1393;2034;735;586;;6;6;0;4036;13901;389674;4341812;389674;4341812;-41641;391305;-41645;391300;;;;;;389564;4341605;
4913;TOLEDANO                           ;INT 1931                                                              ;0;140;939;709;558;;8;16;0;4052;13060;365433;4366776;365433;4366776;-43349;392622;-43354;392617;;;;;;365323;4366569;
4914;HUERTA ESTENA                      ;INT 1931                                                              ;0;925;939;708;380;;8;13;0;4058;10017;331220;4362607;331220;4362607;-45736;392345;-45741;392341;;;;;;331110;4362400;
4915;FRESNEDOSO                         ;INT 1931                                                              ;0;135;163;708;430;;8;17;0;4057;45162;329950;4369296;329950;4369296;-45835;392721;-45840;392716;;;;;;329840;4369089;
4916;PUEBLA DE ALCOCER                  ;INT 1962                                                              ;0;7420;8510;780;288;;35;43;2;4082;6102;290785;4310295;290785;4310295;-52447;385458;-52452;385453;;;;;;290675;4310089;
4917;ALJUCEN                            ;INT 1931                                                              ;0;228;362;752;255;;2;3;0;4113;6084;731916;4326363;212693;4328192;-61912;390318;-61917;390313;;;;;;212584;4327986;
4918;DON BENITO                         ;INT 1918                                                              ;0;37216;66889;778;238;;6;6;0;4095;6080;243411;4317537;243411;4317537;-55741;385807;-55746;385803;;;;;;243302;4317331;
4919;MURTIGAS                           ;INT 1958                                                              ;0;120;745;917;320;977;24;33;0;4153;21051;697985;4207822;171078;4212047;-64443;375945;-64448;375941;;;;;;170968;4211843;
4921;BLANDONES                          ;INT 1931                                                              ;0;41830;66889;777;215;;4;12;0;4110;6043;736031;4301994;215196;4303597;-61651;385004;-61656;384959;;;;;;215087;4303392;
4922;CAMPOS DE ALANJE                   ;INT 1931                                                              ;0;1450;2546;803;238;;19;29;0;4109;6004;736888;4296468;215689;4298025;-61622;384704;-61627;384700;;;;;;215580;4297820;
4924;PRADO RUANO                        ;INT 1931                                                              ;0;46015;66889;775;169;;19;28;0;4130;6015;678660;4307515;158273;4312882;-65624;385352;-65629;385347;;;;;;158165;4312677;
4929;PIZARROSO                          ;SIN DATOS                                                             ;0;8219;8511;779;270;;0;3;0;4084;6028;277462;4313277;277462;4313277;-53403;385622;-53408;385618;;;;;;277352;4313071;
4930;SANLUCAR                           ;INT 1931                                                              ;0;65350;66889;980;10;;11;11;0;4163;21065;635435;4148733;104785;4157019;-72806;372830;-72811;372825;;;;;;104675;4156816;
4931;ARAGONES, EL                       ;INT 1949                                                              ;0;1700;2362;811;630;;27;37;0;4030;13045;436233;4291189;436233;4291189;-34402;384559;-34407;384555;;;;;;436122;4290982;
4961;CONSUEGRA                          ;INT 1930                                                              ;0;204;492;712;690;;11;5;0;4017;45087;450810;4369390;450810;4369390;-33419;392819;-33423;392815;;;;;;450699;4369182;
